,question,sql,source
135,Which bike traveled the most often in zip code 94002?,SELECT BIKE_ID FROM TRIP WHERE ZIP_CODE = 94002 GROUP BY BIKE_ID ORDER BY COUNT(*) DESC LIMIT 1,train_spider
136,What is the id of the bike that traveled the most in 94002?,SELECT BIKE_ID FROM TRIP WHERE ZIP_CODE = 94002 GROUP BY BIKE_ID ORDER BY COUNT(*) DESC LIMIT 1,train_spider
137,How many days had both mean humidity above 50 and mean visibility above 8?,SELECT COUNT(*) FROM WEATHER WHERE MEAN_HUMIDITY > 50 AND MEAN_VISIBILITY_MILES > 8,train_spider
138,What is the number of days that had an average humity above 50 and an average visibility above 8?,SELECT COUNT(*) FROM WEATHER WHERE MEAN_HUMIDITY > 50 AND MEAN_VISIBILITY_MILES > 8,train_spider
139,"What is the latitude, longitude, city of the station from which the shortest trip started?","SELECT STATION.LAT , STATION.LONG , STATION.CITY FROM STATION JOIN TRIP ON STATION.ID = TRIP.START_STATION_ID ORDER BY TRIP.DURATION LIMIT 1",train_spider
140,"What is the latitude, longitude, and city of the station from which the trip with smallest duration started?","SELECT STATION.LAT , STATION.LONG , STATION.CITY FROM STATION JOIN TRIP ON STATION.ID = TRIP.START_STATION_ID ORDER BY TRIP.DURATION LIMIT 1",train_spider
141,What are the ids of stations that are located in San Francisco and have average bike availability above 10.,"SELECT ID FROM STATION WHERE CITY = ""SAN FRANCISCO"" INTERSECT SELECT STATION_ID FROM STATUS GROUP BY STATION_ID HAVING AVG(BIKES_AVAILABLE) > 10",train_spider
142,What are the ids of the stations in San Francisco that normally have more than 10 bikes available?,"SELECT ID FROM STATION WHERE CITY = ""SAN FRANCISCO"" INTERSECT SELECT STATION_ID FROM STATUS GROUP BY STATION_ID HAVING AVG(BIKES_AVAILABLE) > 10",train_spider
143,What are the names and ids of stations that had more than 14 bikes available on average or were installed in December?,"SELECT STATION.NAME , STATION.ID FROM STATION JOIN STATUS ON STATION.ID = STATUS.STATION_ID GROUP BY STATUS.STATION_ID HAVING AVG(STATUS.BIKES_AVAILABLE) > 14 UNION SELECT NAME , ID FROM STATION WHERE INSTALLATION_DATE LIKE ""12/%""",train_spider
144,What are the names and ids of all stations that have more than 14 bikes available on average or had bikes installed in December?,"SELECT STATION.NAME , STATION.ID FROM STATION JOIN STATUS ON STATION.ID = STATUS.STATION_ID GROUP BY STATUS.STATION_ID HAVING AVG(STATUS.BIKES_AVAILABLE) > 14 UNION SELECT NAME , ID FROM STATION WHERE INSTALLATION_DATE LIKE ""12/%""",train_spider
145,What is the 3 most common cloud cover rates in the region of zip code 94107?,SELECT CLOUD_COVER FROM WEATHER WHERE ZIP_CODE = 94107 GROUP BY CLOUD_COVER ORDER BY COUNT (*) DESC LIMIT 3,train_spider
146,What are the 3 most common cloud covers in the zip code of 94107?,SELECT CLOUD_COVER FROM WEATHER WHERE ZIP_CODE = 94107 GROUP BY CLOUD_COVER ORDER BY COUNT (*) DESC LIMIT 3,train_spider
147,What is the zip code in which the average mean sea level pressure is the lowest?,SELECT ZIP_CODE FROM WEATHER GROUP BY ZIP_CODE ORDER BY AVG(MEAN_SEA_LEVEL_PRESSURE_INCHES) LIMIT 1,train_spider
148,What is the zip code that has the lowest average mean sea level pressure?,SELECT ZIP_CODE FROM WEATHER GROUP BY ZIP_CODE ORDER BY AVG(MEAN_SEA_LEVEL_PRESSURE_INCHES) LIMIT 1,train_spider
149,What is the average bike availability in stations that are not located in Palo Alto?,"SELECT AVG(BIKES_AVAILABLE) FROM STATUS WHERE STATION_ID NOT IN (SELECT ID FROM STATION WHERE CITY = ""PALO ALTO"")",train_spider
150,What is the average bike availablility for stations not in Palo Alto?,"SELECT AVG(BIKES_AVAILABLE) FROM STATUS WHERE STATION_ID NOT IN (SELECT ID FROM STATION WHERE CITY = ""PALO ALTO"")",train_spider
151,What is the average longitude of stations that never had bike availability more than 10?,SELECT AVG(LONG) FROM STATION WHERE ID NOT IN (SELECT STATION_ID FROM STATUS GROUP BY STATION_ID HAVING MAX(BIKES_AVAILABLE) > 10),train_spider
152,What is the mean longitude for all stations that have never had more than 10 bikes available?,SELECT AVG(LONG) FROM STATION WHERE ID NOT IN (SELECT STATION_ID FROM STATUS GROUP BY STATION_ID HAVING MAX(BIKES_AVAILABLE) > 10),train_spider
153,When and in what zip code did max temperature reach 80?,"SELECT DATE , ZIP_CODE FROM WEATHER WHERE MAX_TEMPERATURE_F >= 80",train_spider
154,What zip codes have a station with a max temperature greater than or equal to 80 and when did it reach that temperature?,"SELECT DATE , ZIP_CODE FROM WEATHER WHERE MAX_TEMPERATURE_F >= 80",train_spider
155,Give me ids for all the trip that took place in a zip code area with average mean temperature above 60.,SELECT TRIP.ID FROM TRIP JOIN WEATHER ON TRIP.ZIP_CODE = WEATHER.ZIP_CODE GROUP BY WEATHER.ZIP_CODE HAVING AVG(WEATHER.MEAN_TEMPERATURE_F) > 60,train_spider
156,"For each zip code, find the ids of all trips that have a higher average mean temperature above 60?",SELECT TRIP.ID FROM TRIP JOIN WEATHER ON TRIP.ZIP_CODE = WEATHER.ZIP_CODE GROUP BY WEATHER.ZIP_CODE HAVING AVG(WEATHER.MEAN_TEMPERATURE_F) > 60,train_spider
157,"For each zip code, return how many times max wind speed reached 25?","SELECT ZIP_CODE , COUNT(*) FROM WEATHER WHERE MAX_WIND_SPEED_MPH >= 25 GROUP BY ZIP_CODE",train_spider
158,"For each zip code, how many times has the maximum wind speed reached 25 mph?","SELECT ZIP_CODE , COUNT(*) FROM WEATHER WHERE MAX_WIND_SPEED_MPH >= 25 GROUP BY ZIP_CODE",train_spider
159,On which day and in which zip code was the min dew point lower than any day in zip code 94107?,"SELECT DATE , ZIP_CODE FROM WEATHER WHERE MIN_DEW_POINT_F < (SELECT MIN(MIN_DEW_POINT_F) FROM WEATHER WHERE ZIP_CODE = 94107)",train_spider
160,"Which days had a minimum dew point smaller than any day in zip code 94107, and in which zip codes were those measurements taken?","SELECT DATE , ZIP_CODE FROM WEATHER WHERE MIN_DEW_POINT_F < (SELECT MIN(MIN_DEW_POINT_F) FROM WEATHER WHERE ZIP_CODE = 94107)",train_spider
161,"For each trip, return its ending station's installation date.","SELECT TRIP.ID , STATION.INSTALLATION_DATE FROM TRIP JOIN STATION ON TRIP.END_STATION_ID = STATION.ID",train_spider
162,What is the installation date for each ending station on all the trips?,"SELECT TRIP.ID , STATION.INSTALLATION_DATE FROM TRIP JOIN STATION ON TRIP.END_STATION_ID = STATION.ID",train_spider
163,Which trip started from the station with the largest dock count? Give me the trip id.,SELECT TRIP.ID FROM TRIP JOIN STATION ON TRIP.START_STATION_ID = STATION.ID ORDER BY STATION.DOCK_COUNT DESC LIMIT 1,train_spider
164,What is the id of the trip that started from the station with the highest dock count?,SELECT TRIP.ID FROM TRIP JOIN STATION ON TRIP.START_STATION_ID = STATION.ID ORDER BY STATION.DOCK_COUNT DESC LIMIT 1,train_spider
165,Count the number of trips that did not end in San Francisco city.,"SELECT COUNT(*) FROM TRIP JOIN STATION ON TRIP.END_STATION_ID = STATION.ID WHERE STATION.CITY != ""SAN FRANCISCO""",train_spider
166,How many trips did not end in San Francisco?,"SELECT COUNT(*) FROM TRIP JOIN STATION ON TRIP.END_STATION_ID = STATION.ID WHERE STATION.CITY != ""SAN FRANCISCO""",train_spider
167,"In zip code 94107, on which day neither Fog nor Rain was not observed?","SELECT DATE FROM WEATHER WHERE ZIP_CODE = 94107 AND EVENTS != ""FOG"" AND EVENTS != ""RAIN""",train_spider
168,On which day has it neither been foggy nor rained in the zip code of 94107?,"SELECT DATE FROM WEATHER WHERE ZIP_CODE = 94107 AND EVENTS != ""FOG"" AND EVENTS != ""RAIN""",train_spider
169,What are the ids of stations that have latitude above 37.4 and never had bike availability below 7?,SELECT ID FROM STATION WHERE LAT > 37.4 EXCEPT SELECT STATION_ID FROM STATUS GROUP BY STATION_ID HAVING MIN(BIKES_AVAILABLE) < 7,train_spider
170,What are the ids of all stations that have a latitude above 37.4 and have never had less than 7 bikes available?,SELECT ID FROM STATION WHERE LAT > 37.4 EXCEPT SELECT STATION_ID FROM STATUS GROUP BY STATION_ID HAVING MIN(BIKES_AVAILABLE) < 7,train_spider
171,What are names of stations that have average bike availability above 10 and are not located in San Jose city?,"SELECT STATION.NAME FROM STATION JOIN STATUS ON STATION.ID = STATUS.STATION_ID GROUP BY STATUS.STATION_ID HAVING AVG(BIKES_AVAILABLE) > 10 EXCEPT SELECT NAME FROM STATION WHERE CITY = ""SAN JOSE""",train_spider
172,What are the names of all stations that have more than 10 bikes available and are not located in San Jose?,"SELECT STATION.NAME FROM STATION JOIN STATUS ON STATION.ID = STATUS.STATION_ID GROUP BY STATUS.STATION_ID HAVING AVG(BIKES_AVAILABLE) > 10 EXCEPT SELECT NAME FROM STATION WHERE CITY = ""SAN JOSE""",train_spider
173,"What are the name, latitude, and city of the station with the lowest latitude?","SELECT NAME , LAT , CITY FROM STATION ORDER BY LAT LIMIT 1",train_spider
174,"What is the name, latitude, and city of the station that is located the furthest South?","SELECT NAME , LAT , CITY FROM STATION ORDER BY LAT LIMIT 1",train_spider
175,"What are the date, mean temperature and mean humidity for the top 3 days with the largest max gust speeds?","SELECT DATE , MEAN_TEMPERATURE_F , MEAN_HUMIDITY FROM WEATHER ORDER BY MAX_GUST_SPEED_MPH DESC LIMIT 3",train_spider
176,"What is the date, average temperature and mean humidity for the days with the 3 largest maximum gust speeds?","SELECT DATE , MEAN_TEMPERATURE_F , MEAN_HUMIDITY FROM WEATHER ORDER BY MAX_GUST_SPEED_MPH DESC LIMIT 3",train_spider
177,List the name and the number of stations for all the cities that have at least 15 stations.,"SELECT CITY , COUNT(*) FROM STATION GROUP BY CITY HAVING COUNT(*) >= 15",train_spider
178,What is the name of every city that has at least 15 stations and how many stations does it have?,"SELECT CITY , COUNT(*) FROM STATION GROUP BY CITY HAVING COUNT(*) >= 15",train_spider
179,Find the ids and names of stations from which at least 200 trips started.,"SELECT START_STATION_ID , START_STATION_NAME FROM TRIP GROUP BY START_STATION_NAME HAVING COUNT(*) >= 200",train_spider
180,What are the ids and names of all start stations that were the beginning of at least 200 trips?,"SELECT START_STATION_ID , START_STATION_NAME FROM TRIP GROUP BY START_STATION_NAME HAVING COUNT(*) >= 200",train_spider
181,Find the zip code in which the average mean visibility is lower than 10.,SELECT ZIP_CODE FROM WEATHER GROUP BY ZIP_CODE HAVING AVG(MEAN_VISIBILITY_MILES) < 10,train_spider
182,"For each zip code, select all those that have an average mean visiblity below 10.",SELECT ZIP_CODE FROM WEATHER GROUP BY ZIP_CODE HAVING AVG(MEAN_VISIBILITY_MILES) < 10,train_spider
183,List all the cities in a decreasing order of each city's stations' highest latitude.,SELECT CITY FROM STATION GROUP BY CITY ORDER BY MAX(LAT) DESC,train_spider
184,"For each city, list their names in decreasing order by their highest station latitude.",SELECT CITY FROM STATION GROUP BY CITY ORDER BY MAX(LAT) DESC,train_spider
185,What are the dates that had the top 5 cloud cover rates? Also tell me the cloud cover rate.,"SELECT DATE , CLOUD_COVER FROM WEATHER ORDER BY CLOUD_COVER DESC LIMIT 5",train_spider
186,What are the dates that have the 5 highest cloud cover rates and what are the rates?,"SELECT DATE , CLOUD_COVER FROM WEATHER ORDER BY CLOUD_COVER DESC LIMIT 5",train_spider
187,What are the ids and durations of the trips with the top 3 durations?,"SELECT ID , DURATION FROM TRIP ORDER BY DURATION DESC LIMIT 3",train_spider
188,What are the ids of the trips that lasted the longest and how long did they last?,"SELECT ID , DURATION FROM TRIP ORDER BY DURATION DESC LIMIT 3",train_spider
189,"For each station, return its longitude and the average duration of trips that started from the station.","SELECT STATION.NAME , STATION.LONG , AVG(TRIP.DURATION) FROM STATION JOIN TRIP ON STATION.ID = TRIP.START_STATION_ID GROUP BY TRIP.START_STATION_ID",train_spider
190,"For each start station id, what is its name, longitude and average duration of trips started there?","SELECT STATION.NAME , STATION.LONG , AVG(TRIP.DURATION) FROM STATION JOIN TRIP ON STATION.ID = TRIP.START_STATION_ID GROUP BY TRIP.START_STATION_ID",train_spider
191,"For each station, find its latitude and the minimum duration of trips that ended at the station.","SELECT STATION.NAME , STATION.LAT , MIN(TRIP.DURATION) FROM STATION JOIN TRIP ON STATION.ID = TRIP.END_STATION_ID GROUP BY TRIP.END_STATION_ID",train_spider
192,"For each end station id, what is its name, latitude, and minimum duration for trips ended there?","SELECT STATION.NAME , STATION.LAT , MIN(TRIP.DURATION) FROM STATION JOIN TRIP ON STATION.ID = TRIP.END_STATION_ID GROUP BY TRIP.END_STATION_ID",train_spider
193,List all the distinct stations from which a trip of duration below 100 started.,SELECT DISTINCT START_STATION_NAME FROM TRIP WHERE DURATION < 100,train_spider
194,What are all the different start station names for a trip that lasted less than 100?,SELECT DISTINCT START_STATION_NAME FROM TRIP WHERE DURATION < 100,train_spider
195,Find all the zip codes in which the max dew point have never reached 70.,SELECT DISTINCT ZIP_CODE FROM WEATHER EXCEPT SELECT DISTINCT ZIP_CODE FROM WEATHER WHERE MAX_DEW_POINT_F >= 70,train_spider
196,What are all the different zip codes that have a maximum dew point that was always below 70?,SELECT DISTINCT ZIP_CODE FROM WEATHER EXCEPT SELECT DISTINCT ZIP_CODE FROM WEATHER WHERE MAX_DEW_POINT_F >= 70,train_spider
197,Find the id for the trips that lasted at least as long as the average duration of trips in zip code 94103.,SELECT ID FROM TRIP WHERE DURATION >= (SELECT AVG(DURATION) FROM TRIP WHERE ZIP_CODE = 94103),train_spider
198,What are the ids of all trips that had a duration as long as the average trip duration in the zip code 94103?,SELECT ID FROM TRIP WHERE DURATION >= (SELECT AVG(DURATION) FROM TRIP WHERE ZIP_CODE = 94103),train_spider
199,What are the dates in which the mean sea level pressure was between 30.3 and 31?,SELECT DATE FROM WEATHER WHERE MEAN_SEA_LEVEL_PRESSURE_INCHES BETWEEN 30.3 AND 31,train_spider
200,What are the dates that have an average sea level pressure between 30.3 and 31?,SELECT DATE FROM WEATHER WHERE MEAN_SEA_LEVEL_PRESSURE_INCHES BETWEEN 30.3 AND 31,train_spider
201,Find the day in which the difference between the max temperature and min temperature was the smallest. Also report the difference.,"SELECT DATE , MAX_TEMPERATURE_F - MIN_TEMPERATURE_F FROM WEATHER ORDER BY MAX_TEMPERATURE_F - MIN_TEMPERATURE_F LIMIT 1",train_spider
202,"What are the days that had the smallest temperature range, and what was that range?","SELECT DATE , MAX_TEMPERATURE_F - MIN_TEMPERATURE_F FROM WEATHER ORDER BY MAX_TEMPERATURE_F - MIN_TEMPERATURE_F LIMIT 1",train_spider
203,What are the id and name of the stations that have ever had more than 12 bikes available?,"SELECT DISTINCT STATION.ID , STATION.NAME FROM STATION JOIN STATUS ON STATION.ID = STATUS.STATION_ID WHERE STATUS.BIKES_AVAILABLE > 12",train_spider
204,What are the different ids and names of the stations that have had more than 12 bikes available?,"SELECT DISTINCT STATION.ID , STATION.NAME FROM STATION JOIN STATUS ON STATION.ID = STATUS.STATION_ID WHERE STATUS.BIKES_AVAILABLE > 12",train_spider
205,Give me the zip code where the average mean humidity is below 70 and at least 100 trips took place.,SELECT ZIP_CODE FROM WEATHER GROUP BY ZIP_CODE HAVING AVG(MEAN_HUMIDITY) < 70 INTERSECT SELECT ZIP_CODE FROM TRIP GROUP BY ZIP_CODE HAVING COUNT(*) >= 100,train_spider
206,What are the zip codes that have an average mean humidity below 70 and had at least 100 trips come through there?,SELECT ZIP_CODE FROM WEATHER GROUP BY ZIP_CODE HAVING AVG(MEAN_HUMIDITY) < 70 INTERSECT SELECT ZIP_CODE FROM TRIP GROUP BY ZIP_CODE HAVING COUNT(*) >= 100,train_spider
207,What are the names of stations that are located in Palo Alto city but have never been the ending point of trips more than 100 times?,"SELECT NAME FROM STATION WHERE CITY = ""PALO ALTO"" EXCEPT SELECT END_STATION_NAME FROM TRIP GROUP BY END_STATION_NAME HAVING COUNT(*) > 100",train_spider
208,What are the names of the stations that are located in Palo Alto but have never been the ending point of the trips,"SELECT NAME FROM STATION WHERE CITY = ""PALO ALTO"" EXCEPT SELECT END_STATION_NAME FROM TRIP GROUP BY END_STATION_NAME HAVING COUNT(*) > 100",train_spider
209,How many trips started from Mountain View city and ended at Palo Alto city?,"SELECT COUNT(*) FROM STATION JOIN TRIP JOIN STATION JOIN TRIP ON STATION.ID = TRIP.START_STATION_ID AND TRIP.ID = TRIP.ID AND STATION.ID = TRIP.END_STATION_ID WHERE STATION.CITY = ""MOUNTAIN VIEW"" AND STATION.CITY = ""PALO ALTO""",train_spider
210,How many trips stated from  a station in Mountain View and ended at one in Palo Alto?,"SELECT COUNT(*) FROM STATION JOIN TRIP JOIN STATION JOIN TRIP ON STATION.ID = TRIP.START_STATION_ID AND TRIP.ID = TRIP.ID AND STATION.ID = TRIP.END_STATION_ID WHERE STATION.CITY = ""MOUNTAIN VIEW"" AND STATION.CITY = ""PALO ALTO""",train_spider
211,What is the average latitude and longitude of the starting points of all trips?,"SELECT AVG(STATION.LAT) , AVG(STATION.LONG) FROM STATION JOIN TRIP ON STATION.ID = TRIP.START_STATION_ID",train_spider
212,What is the average latitude and longitude of all starting stations for the trips?,"SELECT AVG(STATION.LAT) , AVG(STATION.LONG) FROM STATION JOIN TRIP ON STATION.ID = TRIP.START_STATION_ID",train_spider
213,How many books are there?,SELECT COUNT(*) FROM BOOK,train_spider
214,List the writers of the books in ascending alphabetical order.,SELECT WRITER FROM BOOK ORDER BY WRITER ASC,train_spider
215,List the titles of the books in ascending order of issues.,SELECT TITLE FROM BOOK ORDER BY ISSUES ASC,train_spider
216,"What are the titles of the books whose writer is not ""Elaine Lee""?","SELECT TITLE FROM BOOK WHERE WRITER != ""ELAINE LEE""",train_spider
217,What are the title and issues of the books?,"SELECT TITLE , ISSUES FROM BOOK",train_spider
218,What are the dates of publications in descending order of price?,SELECT PUBLICATION_DATE FROM PUBLICATION ORDER BY PRICE DESC,train_spider
219,What are the distinct publishers of publications with price higher than 5000000?,SELECT DISTINCT PUBLISHER FROM PUBLICATION WHERE PRICE > 5000000,train_spider
220,List the publisher of the publication with the highest price.,SELECT PUBLISHER FROM PUBLICATION ORDER BY PRICE DESC LIMIT 1,train_spider
